# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.750       11.309734     0.014807641       1.0852087
1.750       11.561061     0.014504880       1.1354747
1.750       11.812388     0.014357396       1.1988341
1.750       12.063716     0.014023632       1.2473090
1.750       12.315043     0.013744659       1.3005051
1.750       12.566371     0.013226981       1.3297212
1.750       12.817698     0.013028721       1.3899596
1.750       13.069025     0.012908864       1.4597816
1.750       13.320353     0.012508703       1.4977169
1.750       13.571680     0.012373219       1.5669452
1.750       13.823008     0.012148157       1.6255050
1.750       14.074335     0.011877840       1.6776114
1.750       14.325663     0.011655315       1.7359548
1.750       14.576990     0.011441795       1.7954279
1.750       14.828317     0.011283534       1.8637644
1.750       15.079645     0.011166366       1.9397932
1.750       15.330972     0.011076803       2.0220588
1.750       15.582300     0.010754317       2.0613310
1.750       15.833627     0.010623308       2.1363445
1.750       16.084954     0.010517379       2.2173655
1.750       16.587609     0.010112001       2.3380768
1.750       17.090264    0.0098413203       2.4886851
1.750       17.592919    0.0096224678       2.6544248
1.750       18.095574    0.0093528403       2.8075716
1.750       18.598229    0.0091916630       2.9955674
1.750       19.100883    0.0089404849       3.1563975
1.750       19.603538    0.0087997376       3.3584846
1.750       20.106193    0.0085587495       3.5242776
1.750       20.608848    0.0085547550       3.7934903
1.750       21.111503    0.0083189238       3.9654716
1.750       21.614157    0.0082166565       4.2032026
1.750       22.116812    0.0078532361       4.3041412
1.750       22.619467    0.0078332078       4.5925830
1.750       23.122122    0.0077079724       4.8271798
1.750       23.624777    0.0075845517       5.0664448
1.750       24.127432    0.0073827847       5.2531977
1.750       24.630086    0.0072987861       5.5248272
1.750       25.132741    0.0072269005       5.8122182
1.750       25.635396    0.0069990031       5.9734680
1.750       26.138051    0.0070485798       6.3766338
1.750       26.640706    0.0067948109       6.5085585
1.750       27.143361    0.0066448588       6.7320427
1.750       27.646015    0.0068022486       7.2814923
1.750       28.148670    0.0065968655       7.4538652
1.750       28.651325    0.0065768351       7.8364857
1.750       29.153980    0.0064600102       8.1095547
1.750       29.656635    0.0062753441       8.2922694
1.750       30.159289    0.0062245799       8.6505480
1.750       30.661944    0.0061975170       9.0508019
1.750       31.164599    0.0061045841       9.3607570
1.750       31.667254    0.0060391950       9.7158439
1.750       32.169909    0.0059161774       9.9784006
1.750       33.175218    0.0058831847       10.882386
1.750       34.180528    0.0056817957       11.494555
1.750       35.185838    0.0055221900       12.186677
1.750       36.191147    0.0054403142       13.064756
1.750       37.196457    0.0053655177       13.988998
1.750       38.201767    0.0052763459       14.902319
1.750       39.207076    0.0052128485       15.916176
1.750       40.212386    0.0051216330       16.871677
1.750       41.217696    0.0049760302       17.652426
1.750       42.223005    0.0048464968       18.481858
1.750       43.228315    0.0047935077       19.616820
1.750       44.233625    0.0047406939       20.785944
1.750       45.238934    0.0046277275       21.705767
1.750       46.244244    0.0045563534       22.827624
1.750       47.249554    0.0045332170       24.225341
1.750       48.254863    0.0042900372       24.420502
1.750       49.260173    0.0043598330       26.401458
1.750       50.265482    0.0042936035       27.624966
1.750       51.270792    0.0042264396       28.857255
1.750       52.276102    0.0041241132       29.847669
1.750       53.281411    0.0040480662       31.020231
1.750       54.286721    0.0040276611       32.644048
1.750       55.292031    0.0038935547       33.342960
1.750       56.297340    0.0038653518       34.940002
1.750       57.302650    0.0037673777       35.911500
1.750       58.307960    0.0037959675       38.122053
1.750       59.313269    0.0036729526       38.827655
1.750       60.318579    0.0037385934       41.565385
1.750       61.323889    0.0036462042       42.599088
1.750       62.329198    0.0035183067       43.159715
1.750       63.334508    0.0035418121       45.584477
1.750       64.339818    0.0034472121       46.513363
1.750       66.350437    0.0033978611       50.281386
1.750       68.361056    0.0033322613       53.930644
1.750       70.371675    0.0030873752       54.507133
1.750       72.382295    0.0031674986       60.853245
1.750       74.392914    0.0030152194       62.890332
1.750       76.403533    0.0029942758       67.655389
1.750       78.414153    0.0028932245       70.670108
1.750       80.424772    0.0028491641       75.085702
1.750       82.435391    0.0027802406       78.903044
1.750       84.446011    0.0026733760       81.558216
1.750       86.456630    0.0025984440       85.070409
1.750       88.467249    0.0026025848       91.289896
1.750       90.477868    0.0026041477       97.715388
1.750       92.488488    0.0024849869       99.599554
1.750       94.499107    0.0024582256       105.09332
1.750       96.509726    0.0024027785       109.42014
1.750       98.520346    0.0023445741       113.58265
1.750       100.53096    0.0023290166       119.87880
1.750       102.54158    0.0021972031       120.01638
1.750       104.55220    0.0021808741       126.27007
1.750       106.56282    0.0021400271       131.19180
1.750       108.57344    0.0020799190       134.86135
1.750       110.58406    0.0020562906       140.87449
1.750       112.59468    0.0020271892       146.59466
1.750       114.60530    0.0019812772       151.08787
1.750       116.61592    0.0019473224       156.45219
1.750       118.62654    0.0019009336       160.76177
1.750       120.63716    0.0018798876       167.20353
1.750       122.64778    0.0018231678       170.40249
1.750       124.65840    0.0018156066       178.17905
1.750       126.66902    0.0017383219       178.98295
1.750       128.67964    0.0017567797       189.63435
1.500     0.015707963       75.266475   1.4778538e-05
1.500     0.031415927       179.38935   0.00028178414
1.500     0.047123890       90.505513   0.00047980933
1.500     0.062831853       77.787446   0.00097750587
1.500     0.078539816       58.013843    0.0014238739
1.500     0.094247780       43.597030    0.0018490155
1.500      0.10995574       35.648977    0.0024008835
1.500      0.12566371       31.871428    0.0032040654
1.500      0.14137167       23.378780    0.0033464108
1.500      0.15707963       20.361727    0.0039980158
1.500      0.17278760       18.040101    0.0047146222
1.500      0.18849556       16.202679    0.0054974395
1.500      0.20420352       14.259454    0.0061512425
1.500      0.21991149       12.818081    0.0069061660
1.500      0.23561945       11.259693    0.0074615698
1.500      0.25132741       10.530642    0.0084692446
1.500      0.26703538       9.1014721    0.0087798742
1.500      0.28274334       8.4114053    0.0096319887
1.500      0.29845130       7.5224002     0.010130879
1.500      0.31415927       6.9058152     0.010847629
1.500      0.32986723       6.3503594     0.011547450
1.500      0.34557519       5.6889882     0.011894138
1.500      0.36128316       5.4913665     0.013118791
1.500      0.37699112       5.0625800     0.013741543
1.500      0.39269908       4.6682425     0.014321989
1.500      0.40840704       4.4759883     0.015446813
1.500      0.42411501       4.1342135     0.015977693
1.500      0.43982297       3.8692460     0.016677476
1.500      0.45553093       3.6962964     0.017700710
1.500      0.47123890       3.5153146     0.018636221
1.500      0.48694686       3.2387612     0.018944969
1.500      0.50265482       3.1157423     0.020046629
1.500      0.51836279       2.9575076     0.020868805
1.500      0.53407075       2.8203433     0.021765498
1.500      0.54977871       2.7230085     0.022923610
1.500      0.56548668       2.5797683     0.023632958
1.500      0.58119464       2.5045992     0.024909975
1.500      0.59690260       2.3315399     0.025120226
1.500      0.61261057       2.2608512     0.026332718
1.500      0.62831853       2.1710275     0.027281937
1.500      0.64402649       2.0693715     0.028003990
1.500      0.65973446       1.9695360     0.028651125
1.500      0.67544242       1.9273892     0.030088787
1.500      0.69115038       1.8524537     0.030983844
1.500      0.70685835       1.7753816     0.031765752
1.500      0.72256631       1.7073632     0.032630919
1.500      0.73827427       1.6582029     0.033803457
1.500      0.75398224       1.5985373     0.034711739
1.500      0.76969020       1.5571628     0.035970970
1.500      0.78539816       1.5007266     0.036833373
1.500      0.80110613       1.4509356     0.037791014
1.500      0.81681409       1.4057173     0.038809487
1.500      0.83252205       1.3506088     0.039480903
1.500      0.84823002       1.3071105     0.040413222
1.500      0.86393798       1.2715404     0.041538244
1.500      0.87964594       1.2254460     0.042255977
1.500      0.89535391       1.1983574     0.043575342
1.500      0.91106187       1.1736316     0.044962005
1.500      0.92676983       1.1296587     0.045554697
1.500      0.94247780       1.1017480     0.046726785
1.500      0.95818576       1.0636761     0.047405507
1.500      0.97389372       1.0435698     0.048834470
1.500      0.98960169       1.0052360     0.049353684
1.500       1.0053096      0.98832182     0.050870756
1.500       1.0367256      0.94812189     0.053521204
1.500       1.0681415      0.89498011     0.055254800
1.500       1.0995574      0.84541292     0.056936778
1.500       1.1309734      0.80523132     0.059013047
1.500       1.1623893      0.77014212     0.061276779
1.500       1.1938052      0.73898117     0.063694809
1.500       1.2252211      0.69297604     0.064570168
1.500       1.2566371      0.67240235     0.067597257
1.500       1.2880530      0.63894545     0.069172779
1.500       1.3194689      0.61412369     0.071469970
1.500       1.3508848      0.59090922     0.073798241
1.500       1.3823008      0.56997190     0.076266067
1.500       1.4137167      0.54343076     0.077786035
1.500       1.4451326      0.51897359     0.079348484
