# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.000       2.1991149       8.0910224       4.3593065
2.000       2.2619467       7.7773376       4.5598265
2.000       2.3247786       7.4458944       4.7394933
2.000       2.3876104       7.1082808       4.9014573
2.000       2.4504423       6.7599760       5.0390520
2.000       2.5132741       6.6299679       5.3321365
2.000       2.5761060       6.5895167       5.7070937
2.000       2.6389378       6.2230689       5.7937846
2.000       2.7017697       6.0361870       6.0308415
2.000       2.7646015       5.9346896       6.3528105
2.000       2.8274334       5.7667852       6.6036064
2.000       2.8902652       5.6392609       6.8977198
2.000       2.9530971       5.4577950       7.1206667
2.000       3.0159289       5.2817828       7.3403052
2.000       3.0787608       5.1630979       7.6332320
2.000       3.1415927       5.0182705       7.8826808
2.000       3.2044245       4.8994502       8.1670975
2.000       3.2672564       4.8121157       8.5026824
2.000       3.3300882       4.6671321       8.7314739
2.000       3.3929201       4.5000442       8.9044669
2.000       3.4557519       4.4254442       9.2524086
2.000       3.5185838       4.2712335       9.4259963
2.000       3.5814156       4.1956303       9.7640872
2.000       3.6442475       4.0954602       10.041453
2.000       3.7070793       4.0239496       10.385285
2.000       3.7699112       3.9499206       10.721412
2.000       3.8327430       3.8362283       10.942179
2.000       3.8955749       3.7318862       11.176693
2.000       3.9584067       3.7045233       11.640291
2.000       4.0212386       3.5744363       11.774903
2.000       4.1469023       3.4588177       12.495952
2.000       4.2725660       3.2511372       12.846118
2.000       4.3982297       3.1907240       13.752866
2.000       4.5238934       3.0279482       14.202206
2.000       4.6495571       2.9378356       14.960032
2.000       4.7752208       2.8001369       15.446493
2.000       4.9008845       2.7072704       16.144526
2.000       5.0265482       2.5933092       16.685304
2.000       5.1522120       2.4713625       17.123316
2.000       5.2778757       2.3953444       17.840856
2.000       5.4035394       2.3390181       18.695573
2.000       5.5292031       2.2373094       19.159489
2.000       5.6548668       2.1718026       19.895633
2.000       5.7805305       2.0821379       20.374306
2.000       5.9061942       2.0158368       21.040149
2.000       6.0318579       1.9676635       21.876327
2.000       6.1575216       1.8809885       22.247142
2.000       6.2831853       1.8305127       23.002901
2.000       6.4088490       1.7971021       23.965314
2.000       6.5345127       1.6879251       23.859595
2.000       6.6601764       1.6774379       25.105791
2.000       6.7858401       1.6424430       25.999886
2.000       6.9115038       1.5594507       26.083122
2.000       7.0371675       1.5398401       27.185640
2.000       7.1628313       1.4872311       27.688720
2.000       7.2884950       1.4516951       28.474706
2.000       7.4141587       1.4027397       28.962296
2.000       7.5398224       1.3625161       29.586612
2.000       7.6654861       1.3316943       30.387425
2.000       7.7911498       1.2975486       31.088413
2.000       7.9168135       1.2521590       31.476105
2.000       8.0424772       1.2270075       32.336052
2.000       8.2938046       1.1807397       34.126035
2.000       8.5451320       1.1035866       34.884540
2.000       8.7964594       1.0575007       36.464867
2.000       9.0477868       1.0258239       38.491970
2.000       9.2991143      0.97850341       39.861841
2.000       9.5504417      0.93735562       41.366142
2.000       9.8017691      0.87925855       41.946937
2.000       10.053096      0.86292057       44.416121
2.000       10.304424      0.82434973       45.693340
2.000       10.555751      0.78060356       46.512345
2.000       10.807079      0.74841936       47.856421
2.000       11.058406      0.71919992       49.271695
2.000       11.309734      0.70887835       51.951619
2.000       11.561061      0.67424752       52.781617
2.000       11.812388      0.65000323       54.274887
2.000       12.063716      0.62893327       55.939440
2.000       12.315043      0.61069052       57.782890
2.000       12.566371      0.58660493       58.971959
2.000       12.817698      0.57388781       61.224798
2.000       13.069025      0.55187616       62.408178
2.000       13.320353      0.53469184       64.020786
2.000       13.571680      0.51484954       65.200578
2.000       13.823008      0.50166406       67.126019
2.000       14.074335      0.48276078       68.184538
2.000       14.325663      0.47464412       70.693992
2.000       14.576990      0.45805989       71.878016
2.000       14.828317      0.44305187       73.181356
2.000       15.079645      0.42866808       74.467150
2.000       15.330972      0.42201190       77.037830
2.000       15.582300      0.41088907       78.757061
2.000       15.833627      0.40390969       81.226130
2.000       16.084954      0.38663956       81.514722
2.000       16.587609      0.37973758       87.802165
2.000       17.090264      0.35695224       90.266517
2.000       17.592919      0.34229197       94.423625
2.000       18.095574      0.31350335       94.108644
2.000       18.598229      0.31080847       101.29263
2.000       19.100883      0.28798503       101.67180
2.000       19.603538      0.27509409       104.99169
2.000       20.106193      0.27136537       111.74143
2.000       20.608848      0.26224177       116.28756
2.000       21.111503      0.24785869       118.14949
2.000       21.614157      0.23990293       122.72152
2.000       22.116812      0.23731253       130.06442
2.000       22.619467      0.22156360       129.90199
2.000       23.122122      0.21765925       136.31086
2.000       23.624777      0.21046597       140.59028
2.000       24.127432      0.20276749       144.27858
2.000       24.630086      0.19451684       147.23982
2.000       25.132741      0.18500172       148.78721
2.000       25.635396      0.18362322       156.71766
2.000       26.138051      0.17573045       158.97795
2.000       26.640706      0.17166178       164.43000
2.000       27.143361      0.16400037       166.15213
2.000       27.646015      0.15913420       170.34580
2.000       28.148670      0.15514112       175.29552
2.000       28.651325      0.15133144       180.31571
2.000       29.153980      0.14905309       187.11336
2.000       29.656635      0.14471278       191.22415
2.000       30.159289      0.13947520       193.83428
2.000       30.661944      0.13776055       201.18435
2.000       31.164599      0.13188965       202.23932
2.000       31.667254      0.12871403       207.07486
2.000       32.169909      0.12688877       214.01436
2.000       33.175218      0.11913169       220.36314
2.000       34.180528      0.11311998       228.84735
2.000       35.185838      0.10971343       242.12171
2.000       36.191147      0.10600823       254.57566
2.000       37.196457     0.099295031       258.88239
2.000       38.201767     0.093935676       265.30850
2.000       39.207076     0.090170615       275.31423
2.000       40.212386     0.085938144       283.09732
2.000       41.217696     0.081279003       288.33658
2.000       42.223005     0.080307452       306.24819
2.000       43.228315     0.080566581       329.70847
2.000       44.233625     0.074969395       328.70919
2.000       45.238934     0.069690213       326.87307
2.000       46.244244     0.069422744       347.81242
2.000       47.249554     0.067440972       360.40201
2.000       48.254863     0.065739774       374.21547
2.000       49.260173     0.061000212       369.39362
2.000       50.265482     0.060389799       388.54686
2.000       51.270792     0.057422014       392.06562
2.000       52.276102     0.056743160       410.67036
2.000       53.281411     0.056287252       431.32782
2.000       54.286721     0.051181947       414.82784
2.000       55.292031     0.049943757       427.69984
2.000       56.297340     0.050465001       456.16733
2.000       57.302650     0.048339381       460.78196
2.000       58.307960     0.047119805       473.21367
2.000       59.313269     0.044544134       470.88664
2.000       60.318579     0.045054456       500.91186
2.000       61.323889     0.043718196       510.76549
2.000       62.329198     0.041053941       503.61624
2.000       63.334508     0.040926609       526.74112
2.000       64.339818     0.039907610       538.47488
2.000       66.350437     0.037560408       555.81712
2.000       68.361056     0.037382429       605.01211
2.000       70.371675     0.034338323       606.23781
2.000       72.382295     0.032731343       628.82693
2.000       74.392914     0.032546870       678.85059
2.000       76.403533     0.030443925       687.87771
2.000       78.414153     0.028473806       695.50321
2.000       80.424772     0.029082200       766.42036
2.000       82.435391     0.028326797       803.91261
